"reviewId","userName","userImage","content","score","thumbsUpCount","reviewCreatedVersion","at","replyContent","repliedAt","appVersion"
"1a506d10-d7e9-4b4e-ac38-feb9c82f0c37","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","The app works for me 100%","5","0","4.1.973","2024-08-22 00:49:02","Hello Thandisile, We're thrilled to hear that the app works perfectly for you! Thank you so much for your feedback and the 5-star rating. We hope you continue to enjoy using the app and find it beneficial for your needs. -EK","2024-08-26 23:27:55","4.1.973"
"542a0037-de82-4aff-ba6b-06b0bc75cbbd","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","This app is great for job hunting and a professional job board. It's also great for connecting to other people in the professional work environments. It doesn't matter what industry you work in this app will help you connect to people and possibly get a job. It's very helpful with building your resume up as well.","5","177","4.1.973","2024-08-22 00:36:58","","","4.1.973"
"b3835955-4759-4187-9b4c-2ba217ac7df7","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good experience","5","0","4.1.973","2024-08-22 00:33:27","Hey, Thank you for your feedback on the LinkedIn app and the 5-star rating. We are thrilled to hear that it is living up to your expectations. Thanks- RG","2024-08-26 23:20:32","4.1.973"
"5295e4dc-855d-4c34-a9fa-2815d9241f43","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Hello, It Is Not Working. When Is The Post? Thank You, Rick Bolton","5","0","4.1.973","2024-08-22 00:31:23","HI Rick! Thanks for taking the time to review the LinkedIn app. We're sorry to hear you're experiencing this. Can you try to uninstall and reinstall the app? We've found this works for most. If you're still seeing the issue, please email us at https://lnkd.in/gu4upfkp so we can take a closer look. -NB","2024-08-26 23:18:33","4.1.973"
"aa6b9611-988f-48d2-ab79-4b6384176e74","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Didn't liked the new update slowly LinkedIn is turning into Instagram","3","0","4.1.972.1","2024-08-21 23:47:59","Hello Sunil! We appreciate you taking the time to review the LinkedIn app. We're sad to hear, and we'll pass your comments upward to our team here. If there is any additional feedback you'd like to provide in improvising LinkedIn services, please email us at https://lnkd.in/gu4upfkp, Thank you! -SSA","2024-08-26 23:39:08","4.1.972.1"
"a415c3ed-c942-4683-b4b5-d2dc65987469","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Edit review app","4","0","4.1.973","2024-08-21 23:20:25","","","4.1.973"
"c1afa898-be4d-4010-aa25-22a0b515f90c","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Awesome app for professionals","5","0","4.1.706","2024-08-21 23:13:27","Hi Needam! Grateful for your feedback about the LinkedIn app and the 5-star rating. It's fantastic to hear it's meeting your needs. Best wishes for a great day! -NB","2024-08-26 23:16:06","4.1.706"
"0db41d0a-ddd2-4880-bffe-d9587a2fbf58","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Awesome app 👌 appreciate","5","0","4.1.969","2024-08-21 23:10:16","Hey Marty! We're glad you are enjoying the app! Thank you so much for your feedback, and the 5-star rating! -RC","2024-08-26 23:33:15","4.1.969"
"50157b5c-07a8-49bf-b612-aa21a8991e4f","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Excellent photo editing service","5","0","4.1.972.1","2024-08-21 22:47:37","Hey, Thank you for your amazing review! We're thrilled our app meets all your needs. Your feedback motivates us to keep improving, and we appreciate your support! -KV","2024-08-26 23:18:09","4.1.972.1"
"20de9a0a-7b1a-43af-9d0e-e0abfb55ceb1","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Whoever made the user interface on this app should be fired. Setting up your resume or profile is atrocious. Why would you have select options for a required section in an industry when you don't have all of the available options? If your job doesn't show up on their search you can't use this app to any degree of effectiveness.","1","2","","2024-08-21 22:44:36","Hi Galahad, Sorry for the trouble you are facing with our application. We'll be sure to share your feedback with our product team. If there's anything you'd like to add to your feedback, please don't hesitate to email us at https://lnkd.in/gu4upfk, Thanks! -SSA","2024-08-26 23:36:02",""
"3c24824b-6327-4614-8d46-fabac2fa1dfb","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Nice good job on this app 👍","5","0","4.1.973","2024-08-21 22:34:10","Hello Sulaiman, We're delighted that you're having a positive experience with the app! Thank you so much for your feedback and 5-star rating! -EK","2024-08-26 23:17:42","4.1.973"
"d0c9fb3c-f210-47f1-9064-308d3ad72d58","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very bad update. Please stop trying to make this a buisness Tik tok... The fist thing I'm blasted on home page is videos for you which takes half of the screen and its even weirder when there's A SPECIFIC VIDEO TAB WHICH YOU ADDED! Just ruins the experience all together","1","16","4.1.973","2024-08-21 22:10:45","Thank you for your feedback Ujjwal! I'm sorry the recent update has affected your experience. We'll forward your comments to our development team. If you have more suggestions or concerns, please let us know here : [ https://lnkd.in/gu4upfkp]. We're here to help improve your experience. -SA","2024-08-26 23:32:15","4.1.973"
"5aca62ee-1ac3-48c4-b18a-9a9d807a23b1","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","LinkedIn has gone worse in recent years. Literally no innovation or not new features. You should have concentrated more on building new features, rather than showing terrible ads. No option to unsend messages, no option to block spam pages, unnecessary and irrelevant notifications and more junk. Half of the job postings are fake by staffing companies to gather resumes around. We will start advertising this as a JunkedIN moving forward.","1","805","4.1.973","2024-08-21 22:02:52","Hi, We appreciate your feedback and understand your concerns about the lack of new features, the presence of ads, and other issues you've mentioned. We'll share your feedback with our team. If there's anything else you'd like to add, please email us at https://lnkd.in/GP. Your input is valuable to us as we strive to improve the app. -EK","2024-08-26 23:17:22","4.1.973"
"49f4e57e-a5b0-4c81-afd5-170e03444c1c","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","LinkedIn is now FACE BOOK","1","1","4.1.972.1","2024-08-21 21:35:40","Hello Scott! We appreciate you taking the time to review the LinkedIn app. We're sad to hear and will send your feedback to the team. If you'd like to give us more elaborate feedback on how to improve it, please feel free to email us at https://lnkd.in/gu4upfkp. We hope to hear from you. Thanks! -SSA","2024-08-26 23:33:27","4.1.972.1"
"14ba678b-26e4-4523-bf66-1147a370e35b","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Umas das melhoras plataformas senão a melhor, quandonse fala em Redes sociais. 👏","5","0","4.1.973","2024-08-21 21:31:31","Muito obrigada pela sua avaliação! Seu apoio é muito importante para nós. 😊 - PM
","2024-08-22 08:57:05","4.1.973"
"a7b64ca3-b882-41e3-b26d-638592f792e3","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Amazing","5","0","4.1.972.1","2024-08-21 21:29:49","Hello Joseph, We're glad you are enjoying the app! Thank you so much for your feedback, and the 5-star rating! -EK","2024-08-26 23:16:49","4.1.972.1"
"3a3d5a5b-b75e-4248-a205-ddbf7140599d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Congrats..Matthew..on this accomplish m e t.this is. MOM stating so..this is galaxy Samsung.","5","1","4.1.973","2024-08-21 21:29:11","","","4.1.973"
"a82b9316-71b2-4725-b3fa-9cd33b45e532","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Excellent app. Relevant information and timely updates.","5","0","4.1.973","2024-08-21 21:19:08","Hello Dean! Hearing this makes us so happy! Your feedback and 5-star rating mean everything to us. Thank you for your continued support and for being a part of our story! -RC","2024-08-26 23:13:39","4.1.973"
"d1cba70a-423e-447d-91d1-8131d1343d03","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I'm still new and learning to use the app but so far I would say it's the best app as you are able to look for a job, know what and how other companies are doing, most of all meet potential individuals.","5","2","4.1.972.1","2024-08-21 20:51:05","Hey! We appreciate you sharing your experience and the 5-star rating! It's fantastic to know that our app is proving valuable as you discover, learn, and connect with others. Your feedback is a great encouragement for us to continue enhancing and delivering the best possible experience. -SA","2024-08-26 23:30:06","4.1.972.1"
"4bf33fd7-8576-4fa7-8b51-f79def129829","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","The LinkedIn app is qualitative, quite user-friendly and interactive.","5","0","","2024-08-21 20:42:59","Hey! Thank you for your wonderful feedback! We're delighted that you find the LinkedIn app user-friendly and beneficial. Your support encourages us to keep improving. Thanks! -SSA","2024-08-26 23:15:00",""
"62bf097f-609d-49cb-a4ab-7c3bffabdc8b","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Job driving","5","0","4.1.973","2024-08-21 20:29:14","Hello Mandihlume! Thank you for sharing your thoughts on the LinkedIn app. We’re thrilled to hear that it’s meeting your expectations. Wishing you a wonderful day ahead! -NB","2024-08-26 23:14:15","4.1.973"
"952ba132-9b76-42cc-9c9c-5514e8c5edc1","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Too many updates. 4 in the last week","1","0","4.1.972.1","2024-08-21 20:06:22","Hello Jim! Your review of the LinkedIn app is appreciated. It's regrettable to hear you're not enjoying it, and we'll be sure to pass on your feedback to the team. If there's anything you'd like to add to your feedback, please don't hesitate to email us at https://lnkd.in/gu4upfkp, Thank you! -NB","2024-08-26 23:13:08","4.1.972.1"
"1f9ab6d9-0342-454a-a19c-2da77480ee3e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Best app","5","0","4.1.821","2024-08-21 19:45:08","Hi Ayub! Thanks for the compliment and 5-star rating! We're glad you love our app. Stay tuned for more updates and features to enhance your experience. -SSY.","2024-08-26 23:17:44","4.1.821"
"97eba8f7-8903-4893-a0a8-ee851b265206","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Awesome App","5","0","4.1.972.1","2024-08-21 19:37:13","Hello James! Thank you for your fantastic 5-star review! We're so happy to hear that you find LinkedIn awesome. Your positive feedback is very encouraging! - SA","2024-08-26 23:13:08","4.1.972.1"
"80cacad2-88b3-4170-8df4-ca7281aa2f9a","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great! Great! Great!","5","0","4.1.972.1","2024-08-21 19:32:45","Hi Daniel! Many thanks for sharing your thoughts about the LinkedIn app and for the 5-star rating. We're overjoyed to know it's meeting your expectations. Wishing you a wonderful day! -NB","2024-08-26 23:12:16","4.1.972.1"
"c12dc13e-e160-461e-907c-75e7c0bbee1d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","[XQT] 👁️👁️‍🗨️ Event Full War Chief [IC] A","1","0","4.1.973","2024-08-21 19:30:19","","","4.1.973"
"bad1deae-d3b9-47f3-9174-44038658273d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Why are they always restricting my account??????","5","0","4.1.966","2024-08-21 19:10:46","Hi ÜmÃr! Your review of the LinkedIn app matters to us. We’re disappointed that you’re not having a good experience, and we’ll ensure your feedback reaches the relevant team. We'd like to take a closer look at this for you. Can you please email us with your details here: https://lnkd.in/gu4upfkp, Thank you! -NB","2024-08-26 23:11:18","4.1.966"
"5cb38807-66a7-49d5-ba84-659fe6774da4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","very informative and educative. The concept of network is unbeatable.","5","1","4.1.972.1","2024-08-21 19:10:10","Hi Vivien, Thank you so much for the 5-star review! We're thrilled to hear that you find the app very informative and educative. The concept of networking is indeed unbeatable, and we're glad you're enjoying it. We hope you continue to find the app helpful and engaging. -EK","2024-08-26 23:13:20","4.1.972.1"
"fb812274-63a5-4b65-af7a-33e8582d7533","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I love the very informative posts I read and was glad to even share.","5","0","4.1.921","2024-08-21 19:04:07","Hey! Thank you for your enthusiastic feedback! We're thrilled to hear that you find our app awesome. Your support motivates us to keep improving and providing the best experience possible. Thanks again! -SA","2024-08-26 23:10:45","4.1.921"
"ab1a1835-2beb-4040-b3f3-bffe55304357","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","It's better then most...some may argue just, Outstanding","5","0","4.1.966","2024-08-21 19:02:32","Hi Roy, Thank you so much for the 5-star review! We're thrilled to hear that you find the app outstanding and better than most. We hope you continue to enjoy using it and find it helpful in your endeavors. -EK","2024-08-26 23:12:14","4.1.966"
"5c321991-12a8-49da-a138-e81fba7be717","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Smooth and it is made for those who are curious to explore the professional features and share the ideas with connections.","5","0","4.1.969","2024-08-21 19:02:13","Hello Adarsh! Thank you for your input on the LinkedIn app, as well as the 5-star rating. We're excited to learn it's fulfilling your expectations. Have a splendid day ahead! -NB","2024-08-26 23:10:25","4.1.969"
"385c58cf-e595-47f0-8c82-e298dbd8e7a1","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very good platform for job and business news.","5","0","","2024-08-21 18:52:10","Hi Sujeet! Thank you for your input on the LinkedIn app, as well as the 5-star rating. We're excited to learn it's fulfilling your expectations. -VL","2024-08-26 23:08:29",""
"bdb7c7bd-6c1b-4963-bd2e-635f4967ee2e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I haven't been able to sign back into my account. I also can't get ahold of anyone either. They have the wrong email and I can't fix that either. This app sucks.","1","3","4.1.973","2024-08-21 18:39:39","Hey Beth! We appreciate you taking the time to leave a review. We're sorry that you're facing issue with your account. We'd like to take a closer look at this for you. Can you please send us an email with your details here: https://lnkd.in/gu4upfkp Hope to see you there soon. Thanks! -MK","2024-08-26 23:13:35","4.1.973"
"a57bf7d1-ec43-4d79-a1c7-6422fa4b9b67","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Your app is great, thanks for everything","5","0","4.1.972.1","2024-08-21 18:39:33","Hi Mohammad! Grateful for your feedback about the LinkedIn app and the 5-star rating. It's fantastic to hear it's meeting your needs. Best wishes for a great day! -NB
","2024-08-26 23:09:41","4.1.972.1"
"07264d91-3cdb-4f2b-bb58-17b5e48a7961","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good experience.","5","0","","2024-08-21 18:28:03","Thank you for sharing your positive experience Hena! We're delighted to hear that you had a good time using our service. Your feedback encourages us to keep improving. Thanks again! -SA","2024-08-26 23:07:58",""
"7f49dc02-9dae-4376-8727-65f0c7b08689","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Video feature will ruin this app oneday","1","1","4.1.973","2024-08-21 18:17:37","Hello Mithilesh, Thank you for taking the time to review the LinkedIn app. We appreciate your feedback regarding the video feature and will be sure to share it with our product team. If there's anything else you'd like to add to your feedback, please don't hesitate to email us at https://lnkd.in/gu4upfkp. Thank you for your input! -EK","2024-08-26 23:12:31","4.1.973"
"fb4515c5-59b8-434b-a5b2-ecaa00e94154","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","best way to connect world","5","0","4.1.972.1","2024-08-21 18:10:09","Hello Vikram, Thanks for taking out time and sharing your valuable feedback. Your 5-star review motivates us to keep pushing forward and sets the tone for excellence in all that we do. -KV","2024-08-26 23:17:31","4.1.972.1"
"58990a12-c220-44c9-bf89-dc1c8f2717da","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","The app is absolutely great, I don't know why some people are leaving a generic feedback.","5","0","","2024-08-21 17:59:43","Hi Ahmedov! We appreciate you taking the time to review the LinkedIn app. It’s great to know you’re finding value in our service. -VL","2024-08-26 23:07:26",""
"49042648-306e-4f03-b764-69d0eb9d48b3","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Although im job less since 1 year but it really useful app","5","0","4.1.972.1","2024-08-21 17:53:55","Thank you for sharing your experience Amro. We're glad to hear that you find our app useful despite your current situation. Your feedback is valuable to us, and we hope our platform continues to support you in your job search. If there's anything specific you need help with, please let us know at https://lnkd.in/gu4upfkp. Thanks -SA","2024-08-26 23:09:28","4.1.972.1"
"f5e98b52-83ae-4957-ae7c-7d35e67ed671","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Hi my name is Nyron Cummings i will like to have a loan for my business","5","0","4.1.973","2024-08-21 17:47:52","","","4.1.973"
"c1a4ff4e-92b6-453c-8602-8f5982e8186e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","great","5","0","4.1.973","2024-08-21 17:47:19","Hello! That's great to hear! Thank you so much for your feedback and the 5-star rating! -SSA","2024-08-26 23:13:38","4.1.973"
"32c495d7-e39c-4401-bcb9-9a419ad45703","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I have great experience with linked it's full of professional and fantastic app for career growth...","5","1","4.1.973","2024-08-21 17:37:16","Hello Maqsood, Thank you so much for the 5-star review! We're delighted to hear that you've had a great experience with LinkedIn and find it a fantastic app for career growth. We hope you continue to enjoy using it and find it helpful in your professional journey. -EK","2024-08-26 23:09:18","4.1.973"
"025c3a34-7fcd-40c3-b02c-d4931fa6fed7","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very good 👍 👏","5","0","4.1.973","2024-08-21 17:32:07","We appreciate your 5-star review Sayed! It's wonderful to hear that you think our app is good. Your encouragement helps us strive for excellence. Thanks -SA","2024-08-26 23:05:40","4.1.973"
"a7967546-7314-460e-b19a-c117934a400b","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","The King of Apps for Growth","5","0","4.1.972.1","2024-08-21 17:14:55","Thank you for your enthusiastic feedback Anmol! We're honored to be considered the King of Apps for Growth. Your support inspires us to continue enhancing our platform and helping you achieve your goals. Thanks again! -SA","2024-08-26 23:06:57","4.1.972.1"
"edeb45f9-9424-45f1-959b-8739993b295f","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Keeps prompting me for a pin emailed to me to remove an old email account. Every time I enter the emailed code, it then sends me another and wants me to put in a new one, over and over again. UI isn't the greatest either. App feels clunky to use.","1","25","4.1.973","2024-08-21 17:13:59","Hey Jeremy! I'm really sorry to hear about the issues you faced. Your feedback is important, and I'll make sure it gets communicated to the team. We'd like to take a closer look at this for you. Please contact us here: https://www.linkedin.com/help/linkedin/solve directly so we can work on making improvements. -RC","2024-08-26 23:10:36","4.1.973"
"9147f5f6-de67-40e0-93a3-90365a1abe23","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","This app is very helpful.","5","0","4.1.973","2024-08-21 16:53:10","Hello Robiul, Thank you for your 5-star rating! We're glad you like it and find it useful, and we hope you continue to enjoy the app! -EK","2024-08-26 23:04:19","4.1.973"
"fb5179c3-3138-4306-862c-cf3af422c5b7","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great","5","0","4.1.972.1","2024-08-21 16:36:54","Hi, Thank you for your amazing review! We're thrilled our app meets all your needs. Your feedback motivates us to keep improving, and we appreciate your support! -KV","2024-08-26 23:15:59","4.1.972.1"
"e262a120-65c4-4d06-b7cf-9bdc4562b5ca","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good for jobs and business","5","0","4.1.973","2024-08-21 16:35:26","Hello Jane, Thank you so much for the 5-star review! We're thrilled to hear that you find the app good for jobs and business. We hope you continue to enjoy using it and find it helpful in your endeavors. -EK","2024-08-26 23:08:01","4.1.973"
"4c2c3a0c-edb9-4229-a8ae-2f246ea5937f","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Suraj shing Shing","5","0","","2024-08-21 16:16:40","","",""
"9f2d93b7-e6f2-4fc5-830e-b902de4c527d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good 👍","4","0","4.1.969","2024-08-21 15:55:13","Hello Aditi! We're glad you think so! Thanks for the 5-star review, and I'm happy you are enjoying the app! -SSA","2024-08-26 23:12:50","4.1.969"
"ba8546aa-48b8-45ff-89db-3b10661c3683","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Amazing App","5","0","4.1.973","2024-08-21 15:53:28","Hello Slimani, It's great to hear that you're having a good experience with the app! Your feedback and 5-star rating are greatly appreciated! -EK","2024-08-26 23:05:12","4.1.973"
"93cffdca-a4a0-4f05-a617-7d5c1baf2681","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","app works well all the time.","5","0","4.1.972.1","2024-08-21 15:50:39","Hello Wambui! It's fantastic to hear that you're having a great experience with the app. We're thrilled by your positive feedback and truly appreciate the five-star rating you've given us! -RC","2024-08-26 23:03:26","4.1.972.1"
"0b715b33-ec65-42b9-890a-ac8c79a3bbd4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","O ik okk kwnkkkkkw jkwji uuలో K aa ki km hi a okk 👍🏼🤦🏼‍♂️ in uu wvu vi kkkookooo SW kib7 I wumkmkkmknmmi I'll olaknm","2","0","4.1.973","2024-08-21 15:49:42","","","4.1.973"
"3ac9a122-f776-4e60-a535-93bb6cc418e5","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","SUBSCRAYB","3","0","","2024-08-21 15:42:56","","",""
